iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
COL,South America,Colombia,2021-06-01,3432422.0,25966.0,23115429,89297.0,523.0,518714,67457301,510309,454287,1754952,10279,10194,1.19,,,,,,,,,90599.0,17055086.0,335183,1781,84194.0,1655,302,3.3,tests performed,10382967.0,7068568.0,3314399.0,290845.0,252819.0,20.41,13.89,6.51,4969.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-02,3459422.0,27000.0,23617286,89808.0,511.0,518286,67987931,530.63,464.15,1764994,10043,10186,1.18,,,,,,,,,108014.0,17163100.0,337306,2123,85676.0,1684,0.31,3.2,tests performed,10697683.0,7359045.0,3338638.0,314716.0,265046.0,21.02,14.46,6.56,5209.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-03,3488046.0,28624.0,24121857,90353.0,545.0,522857,68550478,562547,474066,1775705,10711,10276,1.16,,,,,,,,,96870.0,17259970.0,339.21,1904,84650.0,1664,313,3.2,tests performed,10979983.0,7610719.0,3369264.0,282300.0,266379.0,21.58,14.96,6.62,5235.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-04,3518046.0,30000.0,25068429,90890.0,537.0,526143,69140067,589589,492669,1786259,10554,10.34,1.15,,,,,,,,,97432.0,17357402.0,341125,1915,87002.0,1.71,316,3.2,tests performed,11244592.0,7841655.0,3402937.0,264609.0,265185.0,22.1,15.41,6.69,5212.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-05,3547017.0,28971.0,26279429,91422.0,532.0,525.0,69709433,569366,516469,1796714,10455,10318,1.13,,,,,,,,,98348.0,17455750.0,343057,1933,88735.0,1744,319,3.1,tests performed,11485904.0,8053098.0,3432806.0,241312.0,260663.0,22.57,15.83,6.75,5123.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-06,3571067.0,24050.0,26826857,91961.0,539.0,525571,70182087,472654,527228,1807307,10593,10329,1.1,,,,,,,,,71602.0,17527352.0,344465,1407,87692.0,1723,321,3.1,tests performed,11615265.0,8164744.0,3450521.0,129361.0,255642.0,22.83,16.05,6.78,5024.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-07,3593016.0,21949.0,26651429,92496.0,535.0,531714,70613.45,431363,523.78,1817821,10514,10.45,1.08,,,,,,,,,52198.0,17579550.0,345.49,1026,87866.0,1727,323,3.1,tests performed,11733523.0,8262316.0,3471207.0,118258.0,234486.0,23.06,16.24,6.82,4608.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-08,3611602.0,18586.0,25597143,92923.0,427.0,518.0,70978.72,365.27,503.06,1826213,8392,10.18,1.07,,,,,,,,,64325.0,17643875.0,346755,1264,84113.0,1653,0.33,3.0,tests performed,11977805.0,8442704.0,3535101.0,244282.0,227834.0,23.54,16.59,6.95,4478.0,74.07,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-09,3633481.0,21879.0,24865571,93394.0,471.0,512286,71408708,429987,488682,1835.47,9257,10068,1.07,,,,,,,,,109217.0,17753092.0,348901,2146,84285.0,1656,325,3.1,tests performed,12206104.0,8612065.0,3594039.0,228299.0,215489.0,23.99,16.93,7.06,4235.0,70.37,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-10,3665137.0,31656.0,25298714,94046.0,652.0,527571,72030842,622135,497195,1848284,12814,10368,1.09,,,,,,,,,112372.0,17865464.0,351.11,2208,86499.0,1.7,325,3.1,tests performed,,,,,211249.0,,,,4152.0,70.37,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-11,3694707.0,29570.0,25237286,94615.0,569.0,532143,72611981,581138,495988,1859466,11183,10458,1.1,,,,,,,,,117306.0,17982770.0,353415,2305,89338.0,1756,328,3.0,tests performed,12711342.0,8975790.0,3735552.0,,209536.0,24.98,17.64,7.34,4118.0,70.37,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-12,3724705.0,29998.0,25384.0,95192.0,577.0,538571,73201531,589.55,498871,1870806,11.34,10585,1.1,,,,,,,,,84988.0,18067758.0,355085,1.67,87430.0,1718,326,3.1,tests performed,12917941.0,9117737.0,3800204.0,206599.0,204577.0,25.39,17.92,7.47,4021.0,70.37,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-13,3753224.0,28519.0,26022429,95778.0,586.0,545286,73762014,560483,511418,1882323,11517,10716,1.1,,,,,,,,,91746.0,18159504.0,356888,1803,90307.0,1775,328,3.0,tests performed,13024786.0,9194373.0,3830413.0,106845.0,201360.0,25.6,18.07,7.53,3957.0,70.37,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-14,3777600.0,24376.0,26369143,96366.0,588.0,552857,74241075,479061,518232,1893878,11556,10865,1.1,,,,,,,,,45672.0,18205176.0,357786,898,89375.0,1756,327,3.1,tests performed,13167044.0,9291221.0,3875823.0,142258.0,204789.0,25.88,18.26,7.62,4025.0,70.37,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-15,3802052.0,24452.0,27207143,96965.0,599.0,577429,74721629,480555,534701,1905651,11772,11348,1.09,,,,,,,,,87647.0,18292823.0,359508,1723,92707.0,1822,329,3.0,tests performed,,,,,212523.0,,,,4177.0,70.37,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-16,3829879.0,27827.0,28056857,97560.0,595.0,595143,75268513,546883,551401,1917344,11694,11696,1.09,,,,,,,,,110827.0,18403650.0,361686,2178,92937.0,1826,335,3.0,tests performed,,,,,222540.0,,,,4374.0,,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-17,3859824.0,29945.0,27812429,98156.0,596.0,587143,75857021,588508,546597,1929057,11713,11539,,,,,,,,,,106714.0,18510364.0,363784,2097,92129.0,1811,338,3.0,tests performed,14062307.0,9736151.0,4326156.0,,229083.0,27.64,19.13,8.5,4502.0,,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-06-18,3888614.0,28790.0,27701.0,98746.0,590.0,590143,76422.83,565809,544407,1940653,11595,11598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
